"student_id","student_name","gender","class_name","class_teacher","teacher_phone","subject_name","subject_teacher","term_name","year","ca1","ca2","exam","total","grade","school_fees_paid","payment_date","parent_name","parent_phone"
"STU1384","victory Dada","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,15,15,36,66,"B","No",NULL,"Mister Dada","08072588071"
"STU1384","victory Dada","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,7,13,36,56,"C","No",NULL,"Mister Dada","08072588071"
"STU1384","victory Dada","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,19,13,31,63,"B","No",NULL,"Mister Dada","08072588071"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,10,9,43,62,"B","Yes","2024-02-08","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,6,8,33,47,"F","Yes","2024-02-08","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,12,17,52,81,"A","Yes","2024-02-08","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,17,9,54,80,"A","Yes","2024-02-08","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,5,8,34,47,"A","Yes","2024-02-08","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,12,7,59,78,"A","Yes","2024-04-16","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,16,9,48,73,"A","Yes","2024-04-16","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,17,11,39,67,"B","Yes","2024-04-16","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,7,11,59,77,"A","Yes","2024-04-16","mr Fashola","08075340518"
"STU1385","Divon Fashola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,6,11,38,55,"C","Yes","2024-04-16","mr Fashola","08075340518"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,16,9,41,66,"B","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,10,17,39,66,"B","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,15,7,42,64,"B","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,14,9,58,81,"A","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,19,9,32,60,"B","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,12,10,58,80,"A","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,7,5,39,51,"C","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,5,17,56,78,"A","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,14,16,31,61,"B","No",NULL,"mrs  OJO","08026567268"
"STU1386","MinRee  OJO","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,14,9,52,75,"A","No",NULL,"mrs  OJO","08026567268"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,5,5,49,59,"C","Yes","2024-01-13","Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,17,14,44,75,"A","Yes","2024-01-13","Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,10,13,30,53,"C","Yes","2024-01-13","Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,15,14,50,79,"A","Yes","2024-01-13","Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,13,12,36,61,"B","Yes","2024-01-13","Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,17,14,47,78,"A","No",NULL,"Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,13,16,58,87,"A","No",NULL,"Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,12,17,40,69,"B","No",NULL,"Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,19,14,39,72,"A","No",NULL,"Mr Akinola","08043746828"
"STU1387","Queen Akinola","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,13,13,54,80,"A","No",NULL,"Mr Akinola","08043746828"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,7,11,45,63,"B","Yes","2024-01-27","Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,16,5,54,75,"A","Yes","2024-01-27","Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,18,19,54,91,"A","Yes","2024-01-27","Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,7,9,57,73,"A","Yes","2024-01-27","Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,17,12,35,64,"B","Yes","2024-01-27","Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,14,14,38,66,"B","No",NULL,"Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,18,17,48,83,"A","No",NULL,"Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,16,11,42,69,"B","No",NULL,"Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,10,18,34,62,"B","No",NULL,"Mr. Salami","08046328564"
"STU1388","Anie Salami","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,8,9,58,75,"A","No",NULL,"Mr. Salami","08046328564"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,8,7,52,67,"B","Yes","2024-01-05","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,10,8,54,72,"A","Yes","2024-01-05","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,5,5,38,48,"F","Yes","2024-01-05","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,11,6,40,57,"C","Yes","2024-01-05","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,14,9,42,65,"B","Yes","2024-01-05","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,8,5,57,70,"A","Yes","2024-01-07","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,17,13,44,74,"A","Yes","2024-01-07","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,10,15,58,83,"A","Yes","2024-01-07","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,18,16,35,69,"B","Yes","2024-01-07","MR  Ayeni","08095502685"
"STU1389","stephanie  Ayeni","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,8,17,47,72,"A","Yes","2024-01-07","MR  Ayeni","08095502685"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,12,19,44,75,"A","Yes","2024-03-13","mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,12,7,52,71,"A","Yes","2024-03-13","mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,18,11,43,72,"A","Yes","2024-03-13","mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,9,19,50,78,"A","Yes","2024-03-13","mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,19,12,33,64,"B","Yes","2024-03-13","mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,5,5,54,64,"B","No",NULL,"mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,8,5,45,58,"C","No",NULL,"mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,17,6,39,62,"B","No",NULL,"mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,11,6,46,63,"B","No",NULL,"mrs Usman","08051706253"
"STU1390","velma Usman","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,14,18,38,70,"A","No",NULL,"mrs Usman","08051706253"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,18,9,59,86,"A","Yes","2024-01-10","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,17,8,49,74,"A","Yes","2024-01-10","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,19,18,40,77,"A","Yes","2024-01-10","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,17,5,32,54,"C","Yes","2024-01-10","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,17,5,50,72,"A","Yes","2024-01-10","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,9,13,42,64,"B","Yes","2024-01-14","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,12,9,34,55,"C","Yes","2024-01-14","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,11,16,31,58,"C","Yes","2024-01-14","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,17,11,45,73,"A","Yes","2024-01-14","MR Okeke","08043557176"
"STU1391","Ashley Okeke","M","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,5,18,34,57,"C","Yes","2024-01-14","MR Okeke","08043557176"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,19,16,44,79,"A","Yes","2024-02-09","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,16,10,42,68,"B","Yes","2024-02-09","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,15,18,55,88,"A","Yes","2024-02-09","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,5,19,38,62,"B","Yes","2024-02-09","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,13,5,49,67,"B","Yes","2024-02-09","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,19,12,47,78,"A","Yes","2024-04-20","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,17,17,40,74,"A","Yes","2024-04-20","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,17,12,55,84,"A","Yes","2024-04-20","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,17,16,43,76,"A","Yes","2024-04-20","MRS  Raji","08034611796"
"STU1392","Rose  Raji","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,17,13,38,68,"B","Yes","2024-04-20","MRS  Raji","08034611796"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,18,5,38,61,"B","No",NULL,"Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,8,16,41,65,"B","No",NULL,"Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,12,17,43,72,"A","No",NULL,"Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,13,7,35,55,"C","No",NULL,"Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,7,5,55,67,"B","No",NULL,"Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,10,9,32,51,"C","Yes","2024-01-04","Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,18,18,49,85,"A","Yes","2024-01-04","Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,6,16,55,77,"A","Yes","2024-01-04","Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,14,17,59,90,"A","Yes","2024-01-04","Mrs Obi","08077620927"
"STU1393","lylian Obi","F","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,8,8,48,64,"B","Yes","2024-01-04","Mrs Obi","08077620927"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,10,5,54,69,"B","Yes","2024-03-05","Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,15,14,45,74,"A","Yes","2024-03-05","Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,7,7,41,55,"C","Yes","2024-03-05","Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,7,11,53,71,"A","Yes","2024-03-05","Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,6,5,34,45,"A","Yes","2024-03-05","Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,12,18,48,78,"A","No",NULL,"Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,10,7,35,52,"C","No",NULL,"Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,16,8,59,83,"A","No",NULL,"Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,15,19,36,70,"A","No",NULL,"Misses Awosika","08013714198"
"STU1394","Okwuchukwu Awosika","F","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,15,14,30,59,"C","No",NULL,"Misses Awosika","08013714198"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,5,19,50,74,"A","Yes","2024-01-11","MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,13,9,49,71,"A","Yes","2024-01-11","MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,12,17,50,79,"A","Yes","2024-01-11","MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,5,11,40,56,"C","Yes","2024-01-11","MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,19,8,55,82,"A","Yes","2024-01-11","MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,9,17,51,77,"A","No",NULL,"MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,17,11,40,68,"B","No",NULL,"MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,6,19,59,84,"A","No",NULL,"MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,19,5,41,65,"B","No",NULL,"MR Adewale","08087889556"
"STU1395","jeffrey Adewale","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,7,14,57,78,"A","No",NULL,"MR Adewale","08087889556"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","1st",2024,5,8,35,48,"F","Yes","2024-02-11","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","1st",2024,9,17,40,66,"B","Yes","2024-02-11","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","1st",2024,8,11,42,61,"B","Yes","2024-02-11","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","1st",2024,15,15,35,65,"B","Yes","2024-02-11","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","1st",2024,7,13,44,64,"B","Yes","2024-02-11","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Mathematics","Mr Bello Ahmed","2nd",2024,9,17,39,65,"B","Yes","2024-04-08","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","English","Mrs Johnson Mary","2nd",2024,5,17,35,57,"C","Yes","2024-04-08","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Biology","Dr Adebayo Tunde","2nd",2024,9,14,53,76,"A","Yes","2024-04-08","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Chemistry","Mr Musa Lawal","2nd",2024,8,16,46,70,"A","Yes","2024-04-08","Mrs. OLUTAYO","08099936512"
"STU1396","Jude OLUTAYO","M","SS3","Mr Yusuf Ibrahim","08023455599","Physics","Mr Okonkwo James","2nd",2024,15,6,53,74,"A","Yes","2024-04-08","Mrs. OLUTAYO","08099936512"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","1st",2024,14,12,58,84,"A","Yes","2024-01-03","Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","1st",2024,18,9,51,78,"A","Yes","2024-01-03","Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","1st",2024,6,15,57,78,"A","Yes","2024-01-03","Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","1st",2024,13,19,51,83,"A","Yes","2024-01-03","Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","1st",2024,16,13,40,69,"B","Yes","2024-01-03","Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Mathematics","Mr Bello Ahmed","2nd",2024,14,7,51,72,"A","No",NULL,"Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","English","Mrs Johnson Mary","2nd",2024,14,9,45,68,"B","No",NULL,"Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Biology","Dr Adebayo Tunde","2nd",2024,13,17,39,69,"B","No",NULL,"Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Chemistry","Mr Musa Lawal","2nd",2024,19,5,54,78,"A","No",NULL,"Mr. Abiodun","08017340737"
"STU1397","Esther Abiodun","M","SS2","Mr Okoye John","08033445566","Physics","Mr Okonkwo James","2nd",2024,9,5,39,53,"C","No",NULL,"Mr. Abiodun","08017340737"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,12,11,43,66,"B","No",NULL,"mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,10,6,50,66,"B","No",NULL,"mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","1st",2024,7,6,43,56,"C","No",NULL,"mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","1st",2024,14,5,38,57,"C","No",NULL,"mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","1st",2024,6,17,56,79,"A","No",NULL,"mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","2nd",2024,5,18,52,75,"A","Yes","2024-03-16","mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","2nd",2024,13,10,45,68,"B","Yes","2024-03-16","mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Biology","Dr Adebayo Tunde","2nd",2024,12,19,40,71,"A","Yes","2024-03-16","mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Chemistry","Mr Musa Lawal","2nd",2024,11,13,36,60,"B","Yes","2024-03-16","mrs OGUNBIYI","08074621527"
"STU1398","vanessa OGUNBIYI","F","SS1","Miss Ademide Joanna","08031234567","Physics","Mr Okonkwo James","2nd",2024,17,10,30,57,"C","Yes","2024-03-16","mrs OGUNBIYI","08074621527"
"STU1399","Jibrin OSAGIE","M","SS1","Miss Ademide Joanna","08031234567","Mathematics","Mr Bello Ahmed","1st",2024,13,14,45,72,"A","Yes","2024-01-29","MR OSAGIE","08079291785"
"STU1399","Jibrin OSAGIE","M","SS1","Miss Ademide Joanna","08031234567","English","Mrs Johnson Mary","1st",2024,9,17,47,73,"A","Yes","2024-01-29","MR OSAGIE","08079291785"
